master_id,record_type,event_date,event_year,event_month,date_precision,latitude,longitude,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,injury_count,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare
IND-INV-028257,INVENTORY,,,,unknown,24.037395,92.922461,Mizoram,Aizawl,,,,Debris,Slide,Stabilized,40.0,,,Geological Survey of India (GSI) inventory,MZ/KOL/83D12/2016/14,,GSI:10531,1,GSI,False,SOURCE,HIGH,24.037_92.922,,False,,OBJECTID=10531,LandslideGuard_Project_Master,,,,24.037395,92.922461,24.037395,92.922461,True,24.037,92.922,
IND-INV-028259,INVENTORY,,,,unknown,24.025542,92.91546,Mizoram,Aizawl,,,,Rock,Slide,Stabilized,6.0,,,Geological Survey of India (GSI) inventory,MZ/KOL/83D12/2016/15,,GSI:10735,1,GSI,False,SOURCE,HIGH,24.026_92.915,,False,,OBJECTID=10735,LandslideGuard_Project_Master,,,,24.025542,92.91546,24.025542,92.91546,True,24.026,92.915,
IND-INV-028286,INVENTORY,,,,unknown,23.981083,93.287392,Mizoram,Champhai,,,Rainfall,Rock,Slide,Inactive,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E05/2017/19,,GSI:17697,1,GSI,False,SOURCE,HIGH,23.981_93.287,,False,,OBJECTID=17697,LandslideGuard_Project_Master,,,,23.981083,93.287392,23.981083,93.287392,True,23.981,93.287,
IND-INV-028287,INVENTORY,,,,unknown,23.980749,93.28653,Mizoram,Champhai,,,Anthropogenic (quarrying),Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E05/2017/3,,GSI:18221,1,GSI,False,SOURCE,HIGH,23.981_93.287,,False,,OBJECTID=18221,LandslideGuard_Project_Master,,,,23.980749,93.28653,23.980749,93.28653,True,23.981,93.287,
IND-INV-028291,INVENTORY,,,,unknown,24.14,93.47,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Suspended,75.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/26,,GSI:27759,1,GSI,False,SOURCE,HIGH,24.140_93.470,,False,,OBJECTID=27759,LandslideGuard_Project_Master,,,,24.14,93.47,24.14,93.47,True,24.14,93.47,
IND-INV-028292,INVENTORY,,,,unknown,24.14,93.47,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Suspended,120.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/28,,GSI:27761,1,GSI,False,SOURCE,HIGH,24.140_93.470,,False,,OBJECTID=27761,LandslideGuard_Project_Master,,,,24.14,93.47,24.14,93.47,True,24.14,93.47,
IND-INV-028293,INVENTORY,,,,unknown,24.14,93.47,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/27,,GSI:27760,1,GSI,False,SOURCE,HIGH,24.140_93.470,,False,,OBJECTID=27760,LandslideGuard_Project_Master,,,,24.14,93.47,24.14,93.47,True,24.14,93.47,
IND-INV-028300,INVENTORY,,,,unknown,24.13,93.29,Manipur,Churachandpur,,,Rainfall,Debris,Subsidence,Active,300.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/15,,GSI:27748,1,GSI,False,SOURCE,HIGH,24.130_93.290,,False,,OBJECTID=27748,LandslideGuard_Project_Master,,,,24.13,93.29,24.13,93.29,True,24.13,93.29,
IND-INV-028301,INVENTORY,,,,unknown,24.13,93.29,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,80.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/16,,GSI:27749,1,GSI,False,SOURCE,HIGH,24.130_93.290,,False,,OBJECTID=27749,LandslideGuard_Project_Master,,,,24.13,93.29,24.13,93.29,True,24.13,93.29,
IND-INV-028304,INVENTORY,,,,unknown,24.15,93.3,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,1500.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/11,,GSI:27744,1,GSI,False,SOURCE,HIGH,24.150_93.300,,False,,OBJECTID=27744,LandslideGuard_Project_Master,,,,24.15,93.3,24.15,93.3,True,24.15,93.3,
IND-INV-028305,INVENTORY,,,,unknown,24.15,93.3,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,160.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/13,,GSI:27746,1,GSI,False,SOURCE,HIGH,24.150_93.300,,False,,OBJECTID=27746,LandslideGuard_Project_Master,,,,24.15,93.3,24.15,93.3,True,24.15,93.3,
IND-INV-028306,INVENTORY,,,,unknown,24.15,93.3,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,80.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/14,,GSI:27747,1,GSI,False,SOURCE,HIGH,24.150_93.300,,False,,OBJECTID=27747,LandslideGuard_Project_Master,,,,24.15,93.3,24.15,93.3,True,24.15,93.3,
IND-INV-028309,INVENTORY,,,,unknown,24.22,93.3,Manipur,Churachandpur,,,Rainfall,Rock,Fall,Active,2400.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/5,,GSI:27738,1,GSI,False,SOURCE,HIGH,24.220_93.300,,False,,OBJECTID=27738,LandslideGuard_Project_Master,,,,24.22,93.3,24.22,93.3,True,24.22,93.3,
IND-INV-028310,INVENTORY,,,,unknown,24.22,93.3,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Dormant,500.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/6,,GSI:27739,1,GSI,False,SOURCE,HIGH,24.220_93.300,,False,,OBJECTID=27739,LandslideGuard_Project_Master,,,,24.22,93.3,24.22,93.3,True,24.22,93.3,
IND-INV-028320,INVENTORY,,,,unknown,24.35,93.51,Manipur,Churachandpur,,,,Debris,Slide,Active,2400.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/2,,GSI:27766,1,GSI,False,SOURCE,HIGH,24.350_93.510,,False,,OBJECTID=27766,LandslideGuard_Project_Master,,,,24.35,93.51,24.35,93.51,True,24.35,93.51,
IND-INV-028321,INVENTORY,,,,unknown,24.35,93.51,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,99.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/46,,GSI:27810,1,GSI,False,SOURCE,HIGH,24.350_93.510,,False,,OBJECTID=27810,LandslideGuard_Project_Master,,,,24.35,93.51,24.35,93.51,True,24.35,93.51,
IND-INV-028325,INVENTORY,,,,unknown,24.36,93.54,Manipur,Churachandpur,,,Rainfall,Debris,Subsidence,Active,375.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/42,,GSI:27806,1,GSI,False,SOURCE,HIGH,24.360_93.540,,False,,OBJECTID=27806,LandslideGuard_Project_Master,,,,24.36,93.54,24.36,93.54,True,24.36,93.54,
IND-INV-028326,INVENTORY,,,,unknown,24.36,93.54,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,1560.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/34,,GSI:27798,1,GSI,False,SOURCE,HIGH,24.360_93.540,,False,,OBJECTID=27798,LandslideGuard_Project_Master,,,,24.36,93.54,24.36,93.54,True,24.36,93.54,
IND-INV-028328,INVENTORY,,,,unknown,24.33,93.55,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,440.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/23,,GSI:27787,1,GSI,False,SOURCE,HIGH,24.330_93.550,,False,,OBJECTID=27787,LandslideGuard_Project_Master,,,,24.33,93.55,24.33,93.55,True,24.33,93.55,
IND-INV-028329,INVENTORY,,,,unknown,24.33,93.55,Manipur,Moirang,,,Rainfall,Debris,Slide,Active,1500.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/48,,GSI:27812,1,GSI,False,SOURCE,HIGH,24.330_93.550,,False,,OBJECTID=27812,LandslideGuard_Project_Master,,,,24.33,93.55,24.33,93.55,True,24.33,93.55,
IND-INV-028333,INVENTORY,,,,unknown,24.18,93.6,Manipur,Churachandpur,,,Rainfall,Rock,Slide,Active,910.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/30,,GSI:27842,1,GSI,False,SOURCE,HIGH,24.180_93.600,,False,,OBJECTID=27842,LandslideGuard_Project_Master,,,,24.18,93.6,24.18,93.6,True,24.18,93.6,
IND-INV-028334,INVENTORY,,,,unknown,24.18,93.6,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,42500.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/9,,GSI:27773,1,GSI,False,SOURCE,HIGH,24.180_93.600,,False,,OBJECTID=27773,LandslideGuard_Project_Master,,,,24.18,93.6,24.18,93.6,True,24.18,93.6,
IND-INV-028335,INVENTORY,,,,unknown,24.1,93.57,Manipur,Churachandpur,,,Rainfall,Rock,Slide,Active,416.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/11,,GSI:27823,1,GSI,False,SOURCE,HIGH,24.100_93.570,,False,,OBJECTID=27823,LandslideGuard_Project_Master,,,,24.1,93.57,24.1,93.57,True,24.1,93.57,
IND-INV-028336,INVENTORY,,,,unknown,24.1,93.57,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,3150.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/13,,GSI:27825,1,GSI,False,SOURCE,HIGH,24.100_93.570,,False,,OBJECTID=27825,LandslideGuard_Project_Master,,,,24.1,93.57,24.1,93.57,True,24.1,93.57,
IND-INV-028338,INVENTORY,,,,unknown,24.12,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,612.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/9,,GSI:27821,1,GSI,False,SOURCE,HIGH,24.120_93.580,,False,,OBJECTID=27821,LandslideGuard_Project_Master,,,,24.12,93.58,24.12,93.58,True,24.12,93.58,
IND-INV-028339,INVENTORY,,,,unknown,24.12,93.58,Manipur,Churachandpur,,,Rainfall,Rock,Slide,Active,20.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/10,,GSI:27822,1,GSI,False,SOURCE,HIGH,24.120_93.580,,False,,OBJECTID=27822,LandslideGuard_Project_Master,,,,24.12,93.58,24.12,93.58,True,24.12,93.58,
IND-INV-028340,INVENTORY,,,,unknown,24.14,93.57,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,660.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/6,,GSI:27770,1,GSI,False,SOURCE,HIGH,24.140_93.570,,False,,OBJECTID=27770,LandslideGuard_Project_Master,,,,24.14,93.57,24.14,93.57,True,24.14,93.57,
IND-INV-028341,INVENTORY,,,,unknown,24.14,93.57,Manipur,Churachandpur,,,Anthropogenic,Rock,Slide,Active,4200.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/7,,GSI:27771,1,GSI,False,SOURCE,HIGH,24.140_93.570,,False,,OBJECTID=27771,LandslideGuard_Project_Master,,,,24.14,93.57,24.14,93.57,True,24.14,93.57,
IND-INV-028343,INVENTORY,,,,unknown,24.17,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,204.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/35,,GSI:27846,1,GSI,False,SOURCE,HIGH,24.170_93.580,,False,,OBJECTID=27846,LandslideGuard_Project_Master,,,,24.17,93.58,24.17,93.58,True,24.17,93.58,
IND-INV-028344,INVENTORY,,,,unknown,24.17,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,720.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/36,,GSI:27847,1,GSI,False,SOURCE,HIGH,24.170_93.580,,False,,OBJECTID=27847,LandslideGuard_Project_Master,,,,24.17,93.58,24.17,93.58,True,24.17,93.58,
IND-INV-028345,INVENTORY,,,,unknown,24.17,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,875.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/3,,GSI:27815,1,GSI,False,SOURCE,HIGH,24.170_93.580,,False,,OBJECTID=27815,LandslideGuard_Project_Master,,,,24.17,93.58,24.17,93.58,True,24.17,93.58,
IND-INV-028346,INVENTORY,,,,unknown,24.17,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,300.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/4,,GSI:27816,1,GSI,False,SOURCE,HIGH,24.170_93.580,,False,,OBJECTID=27816,LandslideGuard_Project_Master,,,,24.17,93.58,24.17,93.58,True,24.17,93.58,
IND-INV-028347,INVENTORY,,,,unknown,24.17,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,270.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/5,,GSI:27817,1,GSI,False,SOURCE,HIGH,24.170_93.580,,False,,OBJECTID=27817,LandslideGuard_Project_Master,,,,24.17,93.58,24.17,93.58,True,24.17,93.58,
IND-INV-028348,INVENTORY,,,,unknown,24.17,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,360.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/6,,GSI:27818,1,GSI,False,SOURCE,HIGH,24.170_93.580,,False,,OBJECTID=27818,LandslideGuard_Project_Master,,,,24.17,93.58,24.17,93.58,True,24.17,93.58,
IND-INV-028349,INVENTORY,,,,unknown,24.17,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,450.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/7,,GSI:27819,1,GSI,False,SOURCE,HIGH,24.170_93.580,,False,,OBJECTID=27819,LandslideGuard_Project_Master,,,,24.17,93.58,24.17,93.58,True,24.17,93.58,
IND-INV-028350,INVENTORY,,,,unknown,24.17,93.58,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,5850.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/2,,GSI:27814,1,GSI,False,SOURCE,HIGH,24.170_93.580,,False,,OBJECTID=27814,LandslideGuard_Project_Master,,,,24.17,93.58,24.17,93.58,True,24.17,93.58,
IND-INV-028351,INVENTORY,,,,unknown,24.15,93.58,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,280.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/5,,GSI:27769,1,GSI,False,SOURCE,HIGH,24.150_93.580,,False,,OBJECTID=27769,LandslideGuard_Project_Master,,,,24.15,93.58,24.15,93.58,True,24.15,93.58,
IND-INV-028352,INVENTORY,,,,unknown,24.15,93.58,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,234.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/32,,GSI:27844,1,GSI,False,SOURCE,HIGH,24.150_93.580,,False,,OBJECTID=27844,LandslideGuard_Project_Master,,,,24.15,93.58,24.15,93.58,True,24.15,93.58,
IND-INV-028353,INVENTORY,,,,unknown,24.15,93.58,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H11/2020/4,,GSI:27768,1,GSI,False,SOURCE,HIGH,24.150_93.580,,False,,OBJECTID=27768,LandslideGuard_Project_Master,,,,24.15,93.58,24.15,93.58,True,24.15,93.58,
IND-INV-028355,INVENTORY,,,,unknown,24.13,93.48,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/1,,GSI:27734,1,GSI,False,SOURCE,HIGH,24.130_93.480,,False,,OBJECTID=27734,LandslideGuard_Project_Master,,,,24.13,93.48,24.13,93.48,True,24.13,93.48,
IND-INV-028356,INVENTORY,,,,unknown,24.13,93.48,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/12,,GSI:27745,1,GSI,False,SOURCE,HIGH,24.130_93.480,,False,,OBJECTID=27745,LandslideGuard_Project_Master,,,,24.13,93.48,24.13,93.48,True,24.13,93.48,
IND-INV-028357,INVENTORY,,,,unknown,24.13,93.48,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,120.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H08/2020/23,,GSI:27756,1,GSI,False,SOURCE,HIGH,24.130_93.480,,False,,OBJECTID=27756,LandslideGuard_Project_Master,,,,24.13,93.48,24.13,93.48,True,24.13,93.48,
IND-INV-028362,INVENTORY,,,,unknown,24.0,93.55,Manipur,Churachandpur,,,Rainfall,Rock,Slide,Active,144.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83E09/2020/1,,GSI:28030,1,GSI,False,SOURCE,HIGH,24.000_93.550,,False,,OBJECTID=28030,LandslideGuard_Project_Master,,,,24.0,93.55,24.0,93.55,True,24.0,93.55,
IND-INV-028363,INVENTORY,,,,unknown,24.0,93.55,Manipur,Churachandpur,,,,Debris,Slide,Active,3100.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/24,,GSI:27836,1,GSI,False,SOURCE,HIGH,24.000_93.550,,False,,OBJECTID=27836,LandslideGuard_Project_Master,,,,24.0,93.55,24.0,93.55,True,24.0,93.55,
IND-INV-028364,INVENTORY,,,,unknown,24.0,93.55,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,60.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/22,,GSI:27834,1,GSI,False,SOURCE,HIGH,24.000_93.550,,False,,OBJECTID=27834,LandslideGuard_Project_Master,,,,24.0,93.55,24.0,93.55,True,24.0,93.55,
IND-INV-028366,INVENTORY,,,,unknown,24.02,93.56,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,2550.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/19,,GSI:27831,1,GSI,False,SOURCE,HIGH,24.020_93.560,,False,,OBJECTID=27831,LandslideGuard_Project_Master,,,,24.02,93.56,24.02,93.56,True,24.02,93.56,
IND-INV-028367,INVENTORY,,,,unknown,24.02,93.56,Manipur,Churachandpur,,,Rainfall,Debris,Slide,Active,1008.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/20,,GSI:27832,1,GSI,False,SOURCE,HIGH,24.020_93.560,,False,,OBJECTID=27832,LandslideGuard_Project_Master,,,,24.02,93.56,24.02,93.56,True,24.02,93.56,
IND-INV-028370,INVENTORY,,,,unknown,23.98,93.55,Manipur,Churachandpur,,,Rainfall,Rock,Slide,Active,3600.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/25,,GSI:27837,1,GSI,False,SOURCE,HIGH,23.980_93.550,,False,,OBJECTID=27837,LandslideGuard_Project_Master,,,,23.98,93.55,23.98,93.55,True,23.98,93.55,
IND-INV-028371,INVENTORY,,,,unknown,23.98,93.55,Manipur,Churachandpur,,,Rainfall,Rock,Slide,Active,3450.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/26,,GSI:27838,1,GSI,False,SOURCE,HIGH,23.980_93.550,,False,,OBJECTID=27838,LandslideGuard_Project_Master,,,,23.98,93.55,23.98,93.55,True,23.98,93.55,
IND-INV-028373,INVENTORY,,,,unknown,24.03,93.57,Manipur,Churachandpur,,,Anthropogenic,Debris,Slide,Active,780.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/16,,GSI:27828,1,GSI,False,SOURCE,HIGH,24.030_93.570,,False,,OBJECTID=27828,LandslideGuard_Project_Master,,,,24.03,93.57,24.03,93.57,True,24.03,93.57,
IND-INV-028374,INVENTORY,,,,unknown,24.03,93.57,Manipur,Churachandpur,,,Anthropogenic,Rock,Slide,Active,780.0,,,Geological Survey of India (GSI) inventory,MN/CCP/83H12/2020/17,,GSI:27829,1,GSI,False,SOURCE,HIGH,24.030_93.570,,False,,OBJECTID=27829,LandslideGuard_Project_Master,,,,24.03,93.57,24.03,93.57,True,24.03,93.57,
IND-INV-028377,INVENTORY,,,,unknown,23.935917,93.345642,Mizoram,Champhai,,,,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E05/2017/21,,GSI:17699,1,GSI,False,SOURCE,HIGH,23.936_93.346,,False,,OBJECTID=17699,LandslideGuard_Project_Master,,,,23.935917,93.345642,23.935917,93.345642,True,23.936,93.346,
IND-INV-028378,INVENTORY,,,,unknown,23.935917,93.345642,Mizoram,Champhai,,,,Debris,Slide,Reactivated,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E05/2017/22,,GSI:17700,1,GSI,False,SOURCE,HIGH,23.936_93.346,,False,,OBJECTID=17700,LandslideGuard_Project_Master,,,,23.935917,93.345642,23.935917,93.345642,True,23.936,93.346,
IND-INV-028388,INVENTORY,,,,unknown,23.832916,93.301888,Mizoram,Champhai,,,,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E05/2017/4,,GSI:18222,1,GSI,False,SOURCE,HIGH,23.833_93.302,,False,,OBJECTID=18222,LandslideGuard_Project_Master,,,,23.832916,93.301888,23.832916,93.301888,True,23.833,93.302,
IND-INV-028389,INVENTORY,,,,unknown,23.832916,93.301888,Mizoram,Champhai,,,,Debris,Slide,Reactivated,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E05/2017/20,,GSI:17698,1,GSI,False,SOURCE,HIGH,23.833_93.302,,False,,OBJECTID=17698,LandslideGuard_Project_Master,,,,23.832916,93.301888,23.832916,93.301888,True,23.833,93.302,
IND-INV-028398,INVENTORY,,,,unknown,23.747111,93.378258,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E06/2017/12,,GSI:17702,1,GSI,False,SOURCE,HIGH,23.747_93.378,,False,,OBJECTID=17702,LandslideGuard_Project_Master,,,,23.747111,93.378258,23.747111,93.378258,True,23.747,93.378,
IND-INV-028401,INVENTORY,,,,unknown,23.746832,93.377656,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E06/2017/22,,GSI:17536,1,GSI,False,SOURCE,HIGH,23.747_93.378,,False,,OBJECTID=17536,LandslideGuard_Project_Master,,,,23.746832,93.377656,23.746832,93.377656,True,23.747,93.378,
IND-INV-028448,INVENTORY,,,,unknown,23.351115,93.296893,Mizoram,Champhai,,,Rainfall,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/63,,GSI:18139,1,GSI,False,SOURCE,HIGH,23.351_93.297,,False,,OBJECTID=18139,LandslideGuard_Project_Master,,,,23.351115,93.296893,23.351115,93.296893,True,23.351,93.297,
IND-INV-028452,INVENTORY,,,,unknown,23.350776,93.296677,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/61,,GSI:18137,1,GSI,False,SOURCE,HIGH,23.351_93.297,,False,,OBJECTID=18137,LandslideGuard_Project_Master,,,,23.350776,93.296677,23.350776,93.296677,True,23.351,93.297,
IND-INV-028467,INVENTORY,,,,unknown,23.431639,93.33925,Mizoram,Champhai,Zokhawthar slide 1,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/9,,GSI:17009,1,GSI,False,SOURCE,HIGH,23.432_93.339,,False,,OBJECTID=17009,LandslideGuard_Project_Master,,,,23.431639,93.33925,23.431639,93.33925,True,23.432,93.339,
IND-INV-028468,INVENTORY,,,,unknown,23.43179,93.339128,Mizoram,Champhai,Zokhawthar slide 2,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/10,,GSI:17010,1,GSI,False,SOURCE,HIGH,23.432_93.339,,False,,OBJECTID=17010,LandslideGuard_Project_Master,,,,23.43179,93.339128,23.43179,93.339128,True,23.432,93.339,
IND-INV-028487,INVENTORY,,,,unknown,23.366694,93.380139,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Fall,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/75,,GSI:18156,1,GSI,False,SOURCE,HIGH,23.367_93.380,,False,,OBJECTID=18156,LandslideGuard_Project_Master,,,,23.366694,93.380139,23.366694,93.380139,True,23.367,93.38,
IND-INV-028488,INVENTORY,,,,unknown,23.367333,93.380083,Mizoram,Champhai,,,Rainfall and Anthropogenic,Soil,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/77,,GSI:18158,1,GSI,False,SOURCE,HIGH,23.367_93.380,,False,,OBJECTID=18158,LandslideGuard_Project_Master,,,,23.367333,93.380083,23.367333,93.380083,True,23.367,93.38,
IND-INV-028490,INVENTORY,,,,unknown,23.368386,93.380632,Mizoram,Champhai,,,Rainfall and Anthropogenic,Soil,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/80,,GSI:18052,1,GSI,False,SOURCE,HIGH,23.368_93.381,,False,,OBJECTID=18052,LandslideGuard_Project_Master,,,,23.368386,93.380632,23.368386,93.380632,True,23.368,93.381,
IND-INV-028491,INVENTORY,,,,unknown,23.367806,93.381139,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/78,,GSI:18159,1,GSI,False,SOURCE,HIGH,23.368_93.381,,False,,OBJECTID=18159,LandslideGuard_Project_Master,,,,23.367806,93.381139,23.367806,93.381139,True,23.368,93.381,
IND-INV-028496,INVENTORY,,,,unknown,23.376472,93.384778,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/86,,GSI:18093,1,GSI,False,SOURCE,HIGH,23.376_93.385,,False,,OBJECTID=18093,LandslideGuard_Project_Master,,,,23.376472,93.384778,23.376472,93.384778,True,23.376,93.385,
IND-INV-028497,INVENTORY,,,,unknown,23.3765,93.384861,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/87,,GSI:18094,1,GSI,False,SOURCE,HIGH,23.377_93.385,,False,,OBJECTID=18094,LandslideGuard_Project_Master,,,,23.3765,93.384861,23.3765,93.384861,True,23.376,93.385,
IND-INV-028498,INVENTORY,,,,unknown,23.375972,93.384639,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/85,,GSI:18075,1,GSI,False,SOURCE,HIGH,23.376_93.385,,False,,OBJECTID=18075,LandslideGuard_Project_Master,,,,23.375972,93.384639,23.375972,93.384639,True,23.376,93.385,
IND-INV-028503,INVENTORY,,,,unknown,23.397861,93.3845,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/108,,GSI:17946,1,GSI,False,SOURCE,HIGH,23.398_93.385,,False,,OBJECTID=17946,LandslideGuard_Project_Master,,,,23.397861,93.3845,23.397861,93.3845,True,23.398,93.384,
